record_id,source_id,polymer_name,monomer_components_smiles,dynamic_link_type,catalyst_name,catalyst_loading_mol_pct,tg_value_c,relaxation_time_s,relaxation_temp_c,activation_energy_kj_mol,data_provenance,doi,conflict_flag,extraction_method,notes
rec_vit_web_vashisth_lab_4446,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(Oc2ccccn2)cc1.C#CCOc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,transesterification,,,134.55540000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4447,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cn1cc(CN2CCC(CNC(=O)C(CCC(=O)O)CCC(=O)O)CC2)cn1.O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc(OC2CCC2)cc1,transesterification,,,90.06780000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4448,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,NCc1ccccc1N(CCC(=O)O)CCC(=O)O.CNC(=O)c1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cn1,transesterification,,,142.08700000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4449,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)COCCCNC(=O)CN1CCC(COCC(=O)O)CC1.O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1cccc(COc2ccccc2)c1,transesterification,,,71.91150000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4450,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)NC1CCN(C2CCCC2)CC1.CNC(=O)c1cccc(NCC(=O)N(CC2CO2)CC2CO2)c1,transesterification,,,99.06230000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4451,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1cc(C(=O)Nc2ccccc2C(=O)NCCC(=O)O)ccc1OCCC(=O)O.c1cc(CN2CCN(c3ncc(OCC4CO4)cn3)CC2)cc(OCC2CO2)c1,transesterification,,,96.5695,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4452,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(Cc1ccccc1)c1nnc(CO)n1CCC(=O)O.O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc(OC2CCCC2)cc1,transesterification,,,68.85700000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4453,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cc(O)nc2cc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)ccc12.CCOc1cc(C=CC(=O)NCc2ccc(OCC3CO3)cc2)ccc1OCC1CO1,transesterification,,,107.86670000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4454,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCC(C)(C)C(=O)Nc1cc(COCC(=O)O)cc(COCC(=O)O)c1.O=C(NCC(=O)N1CCC(CCc2ccc(OCC3CO3)cc2)CC1)c1ccc(OCC2CO2)cc1,transesterification,,,126.09560000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4455,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1ccccc1CN1CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1.COc1ccc(C)cc1NC(=O)C(CC1CO1)CC1CO1,transesterification,,,92.06100000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4456,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCCNCCCNC(=O)c1ccccc1OCCC(=O)O.O=C(Nc1cccc(OCCc2ccccc2)c1)c1c(OCC2CO2)cccc1OCC1CO1,transesterification,,,74.24350000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4457,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)N2CCN(c3ccncc3)CC2)cc1.COc1ccc(CCNC(=O)c2cc3ccccc3c(OCC3CO3)n2)cc1OCC1CO1,transesterification,,,107.43730000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4458,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCCNCCCNC(=O)c1ccccc1OCCC(=O)O.O=C(NCCCOC1CCCCC1)c1cccc(OCC2CO2)c1OCC1CO1,transesterification,,,48.93080000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4459,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NCc1ccc(N2CCNC2=O)cc1.CN(CCOc1ccccc1C(C)(C)C)C(=O)c1ccc(OCC2CO2)cc1OCC1CO1,transesterification,,,121.3485,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4460,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CN(CCOCCC(=O)O)CCC(=O)O.COc1cc(CN(C)Cc2ccccc2OCC2CO2)ccc1OCC1CO1,transesterification,,,4.823599999999999,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4461,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)COCCN(CCOCC(=O)O)C(=O)Nc1ccnc(Oc2ccccc2)c1.CNC(=O)COC(=O)c1cccc(OCC2CO2)c1OCC1CO1,transesterification,,,110.9873,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4462,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cc(C)cc(C2(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)CC2)c1.CCOC(=O)c1ccc(N2CCCN(C(=O)c3ccc(OCC4CO4)cc3OCC3CO3)CC2)nc1,transesterification,,,111.2441,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4463,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1cc(CNC(=O)C(C)(C)CCC(=O)O)cc(CCC(=O)O)c1OC.O=C(Nc1cccc(C(=O)N2CCCC2)c1)N(CCOCC1CO1)CCOCC1CO1,transesterification,,,87.43700000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4464,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cn1cc(CCC(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c2ccccc21.CC(C)(C)Oc1ccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,transesterification,,,96.86790000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4465,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCCNC(=O)N1CCC(Cc2ccccc2C(=O)O)CC1.O=C(NCc1ccccc1)c1ccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1,transesterification,,,144.16040000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4466,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1ccccc1CCC(=O)N(CCC(=O)O)CC(=O)O.CC(C)(CCCc1ccccc1)C(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,transesterification,,,59.39960000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4467,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cc(C(=O)NC(COCC(=O)O)COCC(=O)O)nc2ccccc12.COc1cccc(C(=O)OC(C)C(=O)N(CC2CO2)CC2CO2)c1,transesterification,,,85.22140000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4468,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1ccc(NC(=O)CN(CCOCC(=O)O)CCOCC(=O)O)c(C)c1.Cn1c(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc2ccccc2c1=O,transesterification,,,105.24690000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4469,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1cc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc(OC)c1OC.O=C(CCCCCOCC1CO1)NCCCCCCNC(=O)CCCCCOCC1CO1,transesterification,,,47.987900000000025,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4470,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cc(OC(C)C)ccc1NC(=O)C(CCC(=O)O)CCC(=O)O.Nc1nccnc1C(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,transesterification,,,84.04650000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4471,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(C)(CC(=O)O)C(=O)Nc1ccc(C(=O)NCCC(=O)O)cc1.CN(C)C(=O)c1ccc(NC(=O)C(CC2CO2)CC2CO2)cc1,transesterification,,,136.63890000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4472,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1nc(C)ccc1C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O.CCOC(=O)COCCNC(=O)c1c(OCC2CO2)cccc1OCC1CO1,transesterification,,,72.48180000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4473,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,N#Cc1cccc(CN(CCC(=O)O)C(=O)C(=O)NC2CCN(CCC(=O)O)CC2)c1.O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccc(C(=O)c2cccc(O)c2)cc1,transesterification,,,165.91040000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4474,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C2(c3ccccc3)CCC2)cc1.c1ccc(Nc2ccc(Nc3nc(OCC4CO4)nc(OCC4CO4)n3)cc2)cc1,transesterification,,,150.09360000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4475,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)CCNc1ccccc1.COc1ccccc1NC(=O)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,transesterification,,,112.90230000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4476,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCOc1cc(C(=O)Nc2cc(C(=O)O)ccc2C)ccc1OCC(=O)O.CC(CCNC(=O)c1ccc(OCC2CO2)cc1)NC(=O)COCC1CO1,transesterification,,,136.65640000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4477,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(=NNc1ccc(CC(=O)O)cc1)c1ccc(C(=O)O)cc1.Cc1ccc(C(C)C)c(OCC(=O)N(CC2CO2)CC2CO2)c1,transesterification,,,120.39000000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4478,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(NC(=O)C(=O)Nc1ccccc1CC(=O)O)C(=O)O.COc1cc(C=C(C(=O)Nc2ccc(OCC3CO3)cc2C)c2ccccc2)ccc1OCC1CO1,transesterification,,,118.68450000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4479,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1OCC1CCOCC1.CCc1ccc(O)c(C(=O)N(CC2CO2)CC2CO2)c1,transesterification,,,91.70760000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4480,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)N1CCC(N2CCCCC2)CC1.Cc1noc(C)c1COc1cccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,transesterification,,,120.80870000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4481,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(C)Oc1ccc2ccccc2c1CN(CCOCC(=O)O)CCOCC(=O)O.CC(=O)c1cccc(C(=O)Nc2cc(COCC3CO3)cc(COCC3CO3)c2)c1,transesterification,,,75.06290000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4482,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1ccc(C(=O)N2CCC(NC(=O)C(CCC(=O)O)CCC(=O)O)CC2)cc1.CC(=O)Nc1ccccc1CNC(=O)N(CC1CO1)CC1CO1,transesterification,,,140.07760000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4483,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)CN1CCC(NC(=O)CC2CC2)CC1.COC(=O)CCCOC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1,transesterification,,,90.72750000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4484,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1.O=C(Cc1ccc(NC(=O)c2cccc(COCC3CO3)c2)cc1)NCCOCC1CO1,transesterification,,,142.2371,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4485,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)NCC(=O)NC2CCCC2)cc1.O=C(NCCNc1cccnc1)c1c(OCC2CO2)cccc1OCC1CO1,transesterification,,,126.95240000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4486,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCC(=O)c1ccc(C(=O)N(CCOCCOCC(=O)O)CCOCC(=O)O)cc1.O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)N1CCCc2ccccc2C1,transesterification,,,114.74700000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4487,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,N#Cc1ccc(NC(=O)CCN(CCC(=O)O)CCC(=O)O)cc1.O=C(CCCc1ccccc1)N1CCN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,transesterification,,,105.72230000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4488,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COC(=O)C1(NC(=O)C(CCC(=O)O)CCC(=O)O)CCC1.COc1cc(CC(=O)N(C)CCc2ccccc2OCC2CO2)cc(OC)c1OCC1CO1,transesterification,,,109.6286,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4489,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)COCC(COCC(=O)O)NC(=O)NCCN1CCN(Cc2ccccc2)CC1.O=C(C=Cc1cccc(OCC2CO2)c1)NCc1cccc(OCC2CO2)c1,transesterification,,,73.02540000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4490,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CN(C)C(=O)c1ccc(C(=O)N(CCOCCOCC(=O)O)CCOCC(=O)O)cc1.COc1cc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)ccn1,transesterification,,,77.63460000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4491,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,NC(=O)COC1CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1.CN(C)c1ccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,transesterification,,,81.56720000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4492,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)COCCCN(CCOCC(=O)O)C(=O)Nc1cccc(C(=O)N2CCCC2)c1.O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)NCc1cc2ccccc2o1,transesterification,,,87.68310000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4493,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cccc(N2CCC(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)CC2)n1.NC1(CC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CCC1,transesterification,,,155.62080000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4494,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1ccc2cc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)ccc2c1.CCOC(=O)CN(Cc1ccccc1OCC1CO1)C(=O)c1ccc(OCC2CO2)c(CC)c1,transesterification,,,84.411,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4495,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1cccc(CNc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1O.CN1CCN(C(=O)c2ccc(CNC(=O)c3cccc(OCC4CO4)c3OCC3CO3)cc2)CC1,transesterification,,,125.73970000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4496,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)CCC(=O)Nc1ccc2c(c1)OCO2.Cc1cccc(OCC2CO2)c1CN1CCN(c2ccc(OCC3CO3)cc2)CC1,transesterification,,,55.571500000000015,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4497,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC2Cc3ccccc3C2)cc1.COc1ccc(NC(=O)CCCC(=O)Nc2ccc(OC)cc2OCC2CO2)c(OCC2CO2)c1,transesterification,,,109.24400000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4498,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCCc1ccccc1NC(=O)N1CCC(O)(CCC(=O)O)CC1.CC(C)(C)OCCCNC(=O)c1cccc(OCC2CO2)c1OCC1CO1,transesterification,,,89.10510000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4499,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCCN(CC(=O)N(CCC(=O)O)CCC(=O)O)C1CCN(C(=O)c2ccccc2)CC1.O=C(COc1ccc2c(c1)CCO2)N(CC1CO1)CC1CO1,transesterification,,,90.66430000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4500,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1ncccc1NC(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1.CN(CCOc1ccccc1)CC(=O)N(CC1CO1)CC1CO1,transesterification,,,100.09960000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4501,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COCCOCCNCCNC(=O)C(CCC(=O)O)CCC(=O)O.COC(=O)CCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,transesterification,,,68.243,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4502,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1onc(COCC(=O)O)c1C(=O)NCc1ccc(COCC(=O)O)cc1.CC(c1cccc(OCC2CO2)c1)N(C)C(=O)c1ccccc1OCC1CO1,transesterification,,,120.69940000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4503,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)COCC(COCC(=O)O)NC(=O)CN1C(=O)c2ccccc2C1=O.Cc1cc(OCC2CO2)ccc1NC(=O)CNC(=O)c1ncccc1OCC1CO1,transesterification,,,123.71380000000005,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4504,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,COc1cc(C)cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1O.CC(=O)c1ccc(C(=O)N(CC2CO2)CC2CO2)cc1C,transesterification,,,144.3607,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4505,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cc2c(cc1NCC(=O)N(CCC(=O)O)CCC(=O)O)OCO2.NC(=O)COc1ccccc1C(=O)N(CC1CO1)CC1CO1,transesterification,,,96.70840000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4506,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CN(CCNC(=O)C(CCC(=O)O)CCC(=O)O)C1CC1.O=C(Nc1ccc(COC2CCCC2)cc1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,transesterification,,,97.33930000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4507,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,Cc1cc(CN(CCC(=O)O)CCC(=O)O)ccc1N(C)C.C(CCCCC1CO1)CCCC1CO1,transesterification,,,11.529200000000003,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4508,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCCN(CCOCC(=O)O)C(=O)c1ccc(CN2CCC(COCC(=O)O)CC2)cc1.CCc1cccc(CNCCCc2ccc(OCC3CO3)cc2)c1OCC1CO1,transesterification,,,30.016400000000033,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4509,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CN(CCCN1C(=O)c2ccc(C(=O)O)cc2C1=O)CCCN1C(=O)c2ccc(C(=O)O)cc2C1=O.CNC(=O)N1CCN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,transesterification,,,118.53880000000004,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4510,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,O=C(O)CCN(CCC(=O)O)Cc1ccccc1O.O=C(COCCC1CO1)NCCCNCCCCCC1CO1,transesterification,,,26.115800000000036,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4511,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CCC(CCCCc1ccccc1)(C(=O)O)C(=O)O.CC(NC(=O)N(CC1CO1)CC1CO1)c1cccc(OCc2ccccc2)c1,transesterification,,,95.33550000000002,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
rec_vit_web_vashisth_lab_4512,vashisth_lab,Screened Epoxy-Acid Vitrimer Network,CC1(C(=O)N2CCCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)CCC1.COC(=O)CCCOC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,transesterification,,,68.34530000000001,,,,github_repository,,False,api,Extracted from Vashisth Lab screening dataset. Tg converted from Kelvin to Celsius.
